"","ID","two_clusters"
"ENSG00000234199","ENSG00000234199",1
"ENSG00000234191","ENSG00000234191",1
"ENSG00000234065","ENSG00000234065",1
"ENSG00000233963","ENSG00000233963",1
"ENSG00000233896","ENSG00000233896",1
"ENSG00000233877","ENSG00000233877",1
"ENSG00000233791","ENSG00000233791",1
"ENSG00000233583","ENSG00000233583",1
"ENSG00000233578","ENSG00000233578",1
"ENSG00000233461","ENSG00000233461",1
"ENSG00000233431","ENSG00000233431",1
"ENSG00000233338","ENSG00000233338",1
"ENSG00000233321","ENSG00000233321",1
"ENSG00000233200","ENSG00000233200",1
"ENSG00000233154","ENSG00000233154",1
"ENSG00000233129","ENSG00000233129",1
"ENSG00000232775","ENSG00000232775",1
"ENSG00000232774","ENSG00000232774",1
"ENSG00000232680","ENSG00000232680",1
"ENSG00000232661","ENSG00000232661",1
"ENSG00000232650","ENSG00000232650",1
"ENSG00000232528","ENSG00000232528",1
"ENSG00000232517","ENSG00000232517",1
"ENSG00000232486","ENSG00000232486",1
"ENSG00000232474","ENSG00000232474",1
"ENSG00000232454","ENSG00000232454",1
"ENSG00000232407","ENSG00000232407",1
"ENSG00000232398","ENSG00000232398",1
"ENSG00000232373","ENSG00000232373",1
"ENSG00000232360","ENSG00000232360",1
"ENSG00000232309","ENSG00000232309",1
"ENSG00000232254","ENSG00000232254",1
"ENSG00000232096","ENSG00000232096",1
"ENSG00000232022","ENSG00000232022",1
"ENSG00000231966","ENSG00000231966",1
"ENSG00000231964","ENSG00000231964",1
"ENSG00000231894","ENSG00000231894",1
"ENSG00000231758","ENSG00000231758",1
"ENSG00000231740","ENSG00000231740",1
"ENSG00000231701","ENSG00000231701",1
"ENSG00000231615","ENSG00000231615",1
"ENSG00000231507","ENSG00000231507",1
"ENSG00000231384","ENSG00000231384",1
"ENSG00000231298","ENSG00000231298",1
"ENSG00000231233","ENSG00000231233",1
"ENSG00000231183","ENSG00000231183",1
"ENSG00000231123","ENSG00000231123",1
"ENSG00000231047","ENSG00000231047",1
"ENSG00000230902","ENSG00000230902",1
"ENSG00000230848","ENSG00000230848",1
"ENSG00000230772","ENSG00000230772",1
"ENSG00000230718","ENSG00000230718",1
"ENSG00000230650","ENSG00000230650",1
"ENSG00000230647","ENSG00000230647",1
"ENSG00000230623","ENSG00000230623",1
"ENSG00000230604","ENSG00000230604",1
"ENSG00000230492","ENSG00000230492",1
"ENSG00000230399","ENSG00000230399",1
"ENSG00000230001","ENSG00000230001",1
"ENSG00000229975","ENSG00000229975",1
"ENSG00000229894","ENSG00000229894",1
"ENSG00000229892","ENSG00000229892",1
"ENSG00000229842","ENSG00000229842",1
"ENSG00000229719","ENSG00000229719",1
"ENSG00000229707","ENSG00000229707",1
"ENSG00000229672","ENSG00000229672",1
"ENSG00000229644","ENSG00000229644",1
"ENSG00000229586","ENSG00000229586",1
"ENSG00000229331","ENSG00000229331",1
"ENSG00000229314","ENSG00000229314",1
"ENSG00000229042","ENSG00000229042",1
"ENSG00000228923","ENSG00000228923",1
"ENSG00000228918","ENSG00000228918",1
"ENSG00000228863","ENSG00000228863",1
"ENSG00000228705","ENSG00000228705",1
"ENSG00000228655","ENSG00000228655",1
"ENSG00000228613","ENSG00000228613",1
"ENSG00000228541","ENSG00000228541",1
"ENSG00000228536","ENSG00000228536",1
"ENSG00000228485","ENSG00000228485",1
"ENSG00000228314","ENSG00000228314",1
"ENSG00000228294","ENSG00000228294",1
"ENSG00000228278","ENSG00000228278",1
"ENSG00000228261","ENSG00000228261",1
"ENSG00000228253","ENSG00000228253",1
"ENSG00000228079","ENSG00000228079",1
"ENSG00000228038","ENSG00000228038",1
"ENSG00000228022","ENSG00000228022",1
"ENSG00000227938","ENSG00000227938",1
"ENSG00000227788","ENSG00000227788",1
"ENSG00000227757","ENSG00000227757",1
"ENSG00000227666","ENSG00000227666",1
"ENSG00000227658","ENSG00000227658",1
"ENSG00000227591","ENSG00000227591",1
"ENSG00000227502","ENSG00000227502",1
"ENSG00000227392","ENSG00000227392",1
"ENSG00000227383","ENSG00000227383",1
"ENSG00000227032","ENSG00000227032",1
"ENSG00000226962","ENSG00000226962",1
"ENSG00000226925","ENSG00000226925",1
"ENSG00000226904","ENSG00000226904",1
"ENSG00000226705","ENSG00000226705",1
"ENSG00000226544","ENSG00000226544",1
"ENSG00000226239","ENSG00000226239",1
"ENSG00000226237","ENSG00000226237",1
"ENSG00000226032","ENSG00000226032",1
"ENSG00000226012","ENSG00000226012",1
"ENSG00000226008","ENSG00000226008",1
"ENSG00000225884","ENSG00000225884",1
"ENSG00000225883","ENSG00000225883",1
"ENSG00000225792","ENSG00000225792",1
"ENSG00000225690","ENSG00000225690",1
"ENSG00000225552","ENSG00000225552",1
"ENSG00000225476","ENSG00000225476",1
"ENSG00000225460","ENSG00000225460",1
"ENSG00000225422","ENSG00000225422",1
"ENSG00000225402","ENSG00000225402",1
"ENSG00000225269","ENSG00000225269",1
"ENSG00000225243","ENSG00000225243",1
"ENSG00000225231","ENSG00000225231",1
"ENSG00000225210","ENSG00000225210",1
"ENSG00000225111","ENSG00000225111",1
"ENSG00000225101","ENSG00000225101",1
"ENSG00000224895","ENSG00000224895",1
"ENSG00000224852","ENSG00000224852",1
"ENSG00000224821","ENSG00000224821",1
"ENSG00000224810","ENSG00000224810",1
"ENSG00000224707","ENSG00000224707",1
"ENSG00000224649","ENSG00000224649",1
"ENSG00000224599","ENSG00000224599",1
"ENSG00000224467","ENSG00000224467",1
"ENSG00000224414","ENSG00000224414",1
"ENSG00000224397","ENSG00000224397",1
"ENSG00000224361","ENSG00000224361",1
"ENSG00000224354","ENSG00000224354",1
"ENSG00000224117","ENSG00000224117",1
"ENSG00000224116","ENSG00000224116",1
"ENSG00000224067","ENSG00000224067",1
"ENSG00000224064","ENSG00000224064",1
"ENSG00000223914","ENSG00000223914",1
"ENSG00000223867","ENSG00000223867",1
"ENSG00000223863","ENSG00000223863",1
"ENSG00000223842","ENSG00000223842",1
"ENSG00000223750","ENSG00000223750",1
"ENSG00000223662","ENSG00000223662",1
"ENSG00000223584","ENSG00000223584",1
"ENSG00000223497","ENSG00000223497",1
"ENSG00000223476","ENSG00000223476",1
"ENSG00000223418","ENSG00000223418",1
"ENSG00000223392","ENSG00000223392",1
"ENSG00000223117","ENSG00000223117",1
"ENSG00000222915","ENSG00000222915",1
"ENSG00000222623","ENSG00000222623",1
"ENSG00000222501","ENSG00000222501",1
"ENSG00000222047","ENSG00000222047",1
"ENSG00000222009","ENSG00000222009",1
"ENSG00000222004","ENSG00000222004",1
"ENSG00000221937","ENSG00000221937",1
"ENSG00000221439","ENSG00000221439",1
"ENSG00000220744","ENSG00000220744",1
"ENSG00000220614","ENSG00000220614",1
"ENSG00000220563","ENSG00000220563",1
"ENSG00000219608","ENSG00000219608",1
"ENSG00000218991","ENSG00000218991",1
"ENSG00000218809","ENSG00000218809",1
"ENSG00000218521","ENSG00000218521",1
"ENSG00000218313","ENSG00000218313",1
"ENSG00000218027","ENSG00000218027",1
"ENSG00000217874","ENSG00000217874",1
"ENSG00000217275","ENSG00000217275",1
"ENSG00000217159","ENSG00000217159",1
"ENSG00000215895","ENSG00000215895",1
"ENSG00000215559","ENSG00000215559",1
"ENSG00000215533","ENSG00000215533",1
"ENSG00000215399","ENSG00000215399",1
"ENSG00000215397","ENSG00000215397",1
"ENSG00000215244","ENSG00000215244",1
"ENSG00000215218","ENSG00000215218",1
"ENSG00000215022","ENSG00000215022",1
"ENSG00000214894","ENSG00000214894",1
"ENSG00000214842","ENSG00000214842",1
"ENSG00000214812","ENSG00000214812",1
"ENSG00000214788","ENSG00000214788",1
"ENSG00000214407","ENSG00000214407",1
"ENSG00000214216","ENSG00000214216",1
"ENSG00000213901","ENSG00000213901",1
"ENSG00000213612","ENSG00000213612",1
"ENSG00000213412","ENSG00000213412",1
"ENSG00000212907","ENSG00000212907",1
"ENSG00000212901","ENSG00000212901",1
"ENSG00000212900","ENSG00000212900",1
"ENSG00000212743","ENSG00000212743",1
"ENSG00000212579","ENSG00000212579",1
"ENSG00000212567","ENSG00000212567",1
"ENSG00000212392","ENSG00000212392",1
"ENSG00000212205","ENSG00000212205",1
"ENSG00000210151","ENSG00000210151",1
"ENSG00000210112","ENSG00000210112",1
"ENSG00000209082","ENSG00000209082",1
"ENSG00000208028","ENSG00000208028",1
"ENSG00000208025","ENSG00000208025",1
"ENSG00000207728","ENSG00000207728",1
"ENSG00000207298","ENSG00000207298",1
"ENSG00000207248","ENSG00000207248",1
"ENSG00000207171","ENSG00000207171",1
"ENSG00000207117","ENSG00000207117",1
"ENSG00000207091","ENSG00000207091",1
"ENSG00000206910","ENSG00000206910",1
"ENSG00000206195","ENSG00000206195",1
"ENSG00000206172","ENSG00000206172",1
"ENSG00000206047","ENSG00000206047",1
"ENSG00000205301","ENSG00000205301",1
"ENSG00000204936","ENSG00000204936",1
"ENSG00000204889","ENSG00000204889",1
"ENSG00000204767","ENSG00000204767",1
"ENSG00000204577","ENSG00000204577",1
"ENSG00000204397","ENSG00000204397",1
"ENSG00000204161","ENSG00000204161",1
"ENSG00000204044","ENSG00000204044",1
"ENSG00000204020","ENSG00000204020",1
"ENSG00000203999","ENSG00000203999",1
"ENSG00000203855","ENSG00000203855",1
"ENSG00000203801","ENSG00000203801",1
"ENSG00000203747","ENSG00000203747",1
"ENSG00000203733","ENSG00000203733",1
"ENSG00000203721","ENSG00000203721",1
"ENSG00000203710","ENSG00000203710",1
"ENSG00000203688","ENSG00000203688",1
"ENSG00000203635","ENSG00000203635",1
"ENSG00000203446","ENSG00000203446",1
"ENSG00000203395","ENSG00000203395",1
"ENSG00000202514","ENSG00000202514",1
"ENSG00000202428","ENSG00000202428",1
"ENSG00000202172","ENSG00000202172",1
"ENSG00000202016","ENSG00000202016",1
"ENSG00000201581","ENSG00000201581",1
"ENSG00000201390","ENSG00000201390",1
"ENSG00000201343","ENSG00000201343",1
"ENSG00000201155","ENSG00000201155",1
"ENSG00000201028","ENSG00000201028",1
"ENSG00000200917","ENSG00000200917",1
"ENSG00000200882","ENSG00000200882",1
"ENSG00000200665","ENSG00000200665",1
"ENSG00000200597","ENSG00000200597",1
"ENSG00000200385","ENSG00000200385",1
"ENSG00000200366","ENSG00000200366",1
"ENSG00000199332","ENSG00000199332",1
"ENSG00000198899","ENSG00000198899",1
"ENSG00000198886","ENSG00000198886",1
"ENSG00000198857","ENSG00000198857",1
"ENSG00000198829","ENSG00000198829",1
"ENSG00000198814","ENSG00000198814",1
"ENSG00000198414","ENSG00000198414",1
"ENSG00000198216","ENSG00000198216",1
"ENSG00000198053","ENSG00000198053",1
"ENSG00000197992","ENSG00000197992",1
"ENSG00000197934","ENSG00000197934",1
"ENSG00000197860","ENSG00000197860",1
"ENSG00000197272","ENSG00000197272",1
"ENSG00000197249","ENSG00000197249",1
"ENSG00000197177","ENSG00000197177",1
"ENSG00000196924","ENSG00000196924",1
"ENSG00000196917","ENSG00000196917",1
"ENSG00000196859","ENSG00000196859",1
"ENSG00000196778","ENSG00000196778",1
"ENSG00000196739","ENSG00000196739",1
"ENSG00000196611","ENSG00000196611",1
"ENSG00000196549","ENSG00000196549",1
"ENSG00000196358","ENSG00000196358",1
"ENSG00000196209","ENSG00000196209",1
"ENSG00000196136","ENSG00000196136",1
"ENSG00000196083","ENSG00000196083",1
"ENSG00000189196","ENSG00000189196",1
"ENSG00000189127","ENSG00000189127",1
"ENSG00000188906","ENSG00000188906",1
"ENSG00000188897","ENSG00000188897",1
"ENSG00000188536","ENSG00000188536",1
"ENSG00000188404","ENSG00000188404",1
"ENSG00000188056","ENSG00000188056",1
"ENSG00000187950","ENSG00000187950",1
"ENSG00000187775","ENSG00000187775",1
"ENSG00000187581","ENSG00000187581",1
"ENSG00000187475","ENSG00000187475",1
"ENSG00000187116","ENSG00000187116",1
"ENSG00000186910","ENSG00000186910",1
"ENSG00000186642","ENSG00000186642",1
"ENSG00000186583","ENSG00000186583",1
"ENSG00000186474","ENSG00000186474",1
"ENSG00000186469","ENSG00000186469",1
"ENSG00000186407","ENSG00000186407",1
"ENSG00000186105","ENSG00000186105",1
"ENSG00000185947","ENSG00000185947",1
"ENSG00000185897","ENSG00000185897",1
"ENSG00000185873","ENSG00000185873",1
"ENSG00000185862","ENSG00000185862",1
"ENSG00000185652","ENSG00000185652",1
"ENSG00000185201","ENSG00000185201",1
"ENSG00000185070","ENSG00000185070",1
"ENSG00000185056","ENSG00000185056",1
"ENSG00000185031","ENSG00000185031",1
"ENSG00000184995","ENSG00000184995",1
"ENSG00000184838","ENSG00000184838",1
"ENSG00000184611","ENSG00000184611",1
"ENSG00000184588","ENSG00000184588",1
"ENSG00000184557","ENSG00000184557",1
"ENSG00000184497","ENSG00000184497",1
"ENSG00000184371","ENSG00000184371",1
"ENSG00000184106","ENSG00000184106",1
"ENSG00000184014","ENSG00000184014",1
"ENSG00000184005","ENSG00000184005",1
"ENSG00000183822","ENSG00000183822",1
"ENSG00000183696","ENSG00000183696",1
"ENSG00000183625","ENSG00000183625",1
"ENSG00000183621","ENSG00000183621",1
"ENSG00000183570","ENSG00000183570",1
"ENSG00000183019","ENSG00000183019",1
"ENSG00000182885","ENSG00000182885",1
"ENSG00000182782","ENSG00000182782",1
"ENSG00000182722","ENSG00000182722",1
"ENSG00000182487","ENSG00000182487",1
"ENSG00000182022","ENSG00000182022",1
"ENSG00000181790","ENSG00000181790",1
"ENSG00000181634","ENSG00000181634",1
"ENSG00000181631","ENSG00000181631",1
"ENSG00000181458","ENSG00000181458",1
"ENSG00000181381","ENSG00000181381",1
"ENSG00000181016","ENSG00000181016",1
"ENSG00000180953","ENSG00000180953",1
"ENSG00000180871","ENSG00000180871",1
"ENSG00000180549","ENSG00000180549",1
"ENSG00000180332","ENSG00000180332",1
"ENSG00000180318","ENSG00000180318",1
"ENSG00000180316","ENSG00000180316",1
"ENSG00000180190","ENSG00000180190",1
"ENSG00000180138","ENSG00000180138",1
"ENSG00000179593","ENSG00000179593",1
"ENSG00000179477","ENSG00000179477",1
"ENSG00000179428","ENSG00000179428",1
"ENSG00000179388","ENSG00000179388",1
"ENSG00000179241","ENSG00000179241",1
"ENSG00000179055","ENSG00000179055",1
"ENSG00000178803","ENSG00000178803",1
"ENSG00000178789","ENSG00000178789",1
"ENSG00000178726","ENSG00000178726",1
"ENSG00000178342","ENSG00000178342",1
"ENSG00000177575","ENSG00000177575",1
"ENSG00000177535","ENSG00000177535",1
"ENSG00000177112","ENSG00000177112",1
"ENSG00000176716","ENSG00000176716",1
"ENSG00000176510","ENSG00000176510",1
"ENSG00000176463","ENSG00000176463",1
"ENSG00000175967","ENSG00000175967",1
"ENSG00000175857","ENSG00000175857",1
"ENSG00000175489","ENSG00000175489",1
"ENSG00000175471","ENSG00000175471",1
"ENSG00000175121","ENSG00000175121",1
"ENSG00000174885","ENSG00000174885",1
"ENSG00000174837","ENSG00000174837",1
"ENSG00000174697","ENSG00000174697",1
"ENSG00000174611","ENSG00000174611",1
"ENSG00000174226","ENSG00000174226",1
"ENSG00000173597","ENSG00000173597",1
"ENSG00000173559","ENSG00000173559",1
"ENSG00000173535","ENSG00000173535",1
"ENSG00000173391","ENSG00000173391",1
"ENSG00000173334","ENSG00000173334",1
"ENSG00000173281","ENSG00000173281",1
"ENSG00000173262","ENSG00000173262",1
"ENSG00000173110","ENSG00000173110",1
"ENSG00000172967","ENSG00000172967",1
"ENSG00000172940","ENSG00000172940",1
"ENSG00000171860","ENSG00000171860",1
"ENSG00000171777","ENSG00000171777",1
"ENSG00000171431","ENSG00000171431",1
"ENSG00000171051","ENSG00000171051",1
"ENSG00000171049","ENSG00000171049",1
"ENSG00000171033","ENSG00000171033",1
"ENSG00000170989","ENSG00000170989",1
"ENSG00000170956","ENSG00000170956",1
"ENSG00000170909","ENSG00000170909",1
"ENSG00000170837","ENSG00000170837",1
"ENSG00000170801","ENSG00000170801",1
"ENSG00000170681","ENSG00000170681",1
"ENSG00000170542","ENSG00000170542",1
"ENSG00000170525","ENSG00000170525",1
"ENSG00000170458","ENSG00000170458",1
"ENSG00000170439","ENSG00000170439",1
"ENSG00000170345","ENSG00000170345",1
"ENSG00000169896","ENSG00000169896",1
"ENSG00000169826","ENSG00000169826",1
"ENSG00000169554","ENSG00000169554",1
"ENSG00000169429","ENSG00000169429",1
"ENSG00000169347","ENSG00000169347",1
"ENSG00000169302","ENSG00000169302",1
"ENSG00000168685","ENSG00000168685",1
"ENSG00000168621","ENSG00000168621",1
"ENSG00000167994","ENSG00000167994",1
"ENSG00000167851","ENSG00000167851",1
"ENSG00000167759","ENSG00000167759",1
"ENSG00000167434","ENSG00000167434",1
"ENSG00000167244","ENSG00000167244",1
"ENSG00000166897","ENSG00000166897",1
"ENSG00000166770","ENSG00000166770",1
"ENSG00000166741","ENSG00000166741",1
"ENSG00000166527","ENSG00000166527",1
"ENSG00000166523","ENSG00000166523",1
"ENSG00000166501","ENSG00000166501",1
"ENSG00000166265","ENSG00000166265",1
"ENSG00000166128","ENSG00000166128",1
"ENSG00000166035","ENSG00000166035",1
"ENSG00000165799","ENSG00000165799",1
"ENSG00000165685","ENSG00000165685",1
"ENSG00000165300","ENSG00000165300",1
"ENSG00000165181","ENSG00000165181",1
"ENSG00000165178","ENSG00000165178",1
"ENSG00000165076","ENSG00000165076",1
"ENSG00000165071","ENSG00000165071",1
"ENSG00000165030","ENSG00000165030",1
"ENSG00000164935","ENSG00000164935",1
"ENSG00000164691","ENSG00000164691",1
"ENSG00000164591","ENSG00000164591",1
"ENSG00000164266","ENSG00000164266",1
"ENSG00000164236","ENSG00000164236",1
"ENSG00000164047","ENSG00000164047",1
"ENSG00000163823","ENSG00000163823",1
"ENSG00000163735","ENSG00000163735",1
"ENSG00000163734","ENSG00000163734",1
"ENSG00000163710","ENSG00000163710",1
"ENSG00000163661","ENSG00000163661",1
"ENSG00000163660","ENSG00000163660",1
"ENSG00000163646","ENSG00000163646",1
"ENSG00000163563","ENSG00000163563",1
"ENSG00000163464","ENSG00000163464",1
"ENSG00000163421","ENSG00000163421",1
"ENSG00000163297","ENSG00000163297",1
"ENSG00000163221","ENSG00000163221",1
"ENSG00000163220","ENSG00000163220",1
"ENSG00000163171","ENSG00000163171",1
"ENSG00000163145","ENSG00000163145",1
"ENSG00000162747","ENSG00000162747",1
"ENSG00000162711","ENSG00000162711",1
"ENSG00000162433","ENSG00000162433",1
"ENSG00000162407","ENSG00000162407",1
"ENSG00000161912","ENSG00000161912",1
"ENSG00000161638","ENSG00000161638",1
"ENSG00000160999","ENSG00000160999",1
"ENSG00000160883","ENSG00000160883",1
"ENSG00000159339","ENSG00000159339",1
"ENSG00000158874","ENSG00000158874",1
"ENSG00000158869","ENSG00000158869",1
"ENSG00000158825","ENSG00000158825",1
"ENSG00000158578","ENSG00000158578",1
"ENSG00000158517","ENSG00000158517",1
"ENSG00000157551","ENSG00000157551",1
"ENSG00000156414","ENSG00000156414",1
"ENSG00000155926","ENSG00000155926",1
"ENSG00000155659","ENSG00000155659",1
"ENSG00000155629","ENSG00000155629",1
"ENSG00000155307","ENSG00000155307",1
"ENSG00000154928","ENSG00000154928",1
"ENSG00000154548","ENSG00000154548",1
"ENSG00000154175","ENSG00000154175",1
"ENSG00000153395","ENSG00000153395",1
"ENSG00000153162","ENSG00000153162",1
"ENSG00000151948","ENSG00000151948",1
"ENSG00000151726","ENSG00000151726",1
"ENSG00000151651","ENSG00000151651",1
"ENSG00000150681","ENSG00000150681",1
"ENSG00000149968","ENSG00000149968",1
"ENSG00000149927","ENSG00000149927",1
"ENSG00000148926","ENSG00000148926",1
"ENSG00000148841","ENSG00000148841",1
"ENSG00000148516","ENSG00000148516",1
"ENSG00000147896","ENSG00000147896",1
"ENSG00000147872","ENSG00000147872",1
"ENSG00000147454","ENSG00000147454",1
"ENSG00000147416","ENSG00000147416",1
"ENSG00000147408","ENSG00000147408",1
"ENSG00000147168","ENSG00000147168",1
"ENSG00000146592","ENSG00000146592",1
"ENSG00000146477","ENSG00000146477",1
"ENSG00000146122","ENSG00000146122",1
"ENSG00000146094","ENSG00000146094",1
"ENSG00000145979","ENSG00000145979",1
"ENSG00000145879","ENSG00000145879",1
"ENSG00000145428","ENSG00000145428",1
"ENSG00000145423","ENSG00000145423",1
"ENSG00000144802","ENSG00000144802",1
"ENSG00000144671","ENSG00000144671",1
"ENSG00000144644","ENSG00000144644",1
"ENSG00000144339","ENSG00000144339",1
"ENSG00000143556","ENSG00000143556",1
"ENSG00000143546","ENSG00000143546",1
"ENSG00000143520","ENSG00000143520",1
"ENSG00000143257","ENSG00000143257",1
"ENSG00000143226","ENSG00000143226",1
"ENSG00000143119","ENSG00000143119",1
"ENSG00000143110","ENSG00000143110",1
"ENSG00000142405","ENSG00000142405",1
"ENSG00000142319","ENSG00000142319",1
"ENSG00000142185","ENSG00000142185",1
"ENSG00000141506","ENSG00000141506",1
"ENSG00000140932","ENSG00000140932",1
"ENSG00000140678","ENSG00000140678",1
"ENSG00000140519","ENSG00000140519",1
"ENSG00000140379","ENSG00000140379",1
"ENSG00000140030","ENSG00000140030",1
"ENSG00000139910","ENSG00000139910",1
"ENSG00000139572","ENSG00000139572",1
"ENSG00000139269","ENSG00000139269",1
"ENSG00000138722","ENSG00000138722",1
"ENSG00000137757","ENSG00000137757",1
"ENSG00000137575","ENSG00000137575",1
"ENSG00000137462","ENSG00000137462",1
"ENSG00000137331","ENSG00000137331",1
"ENSG00000136869","ENSG00000136869",1
"ENSG00000136695","ENSG00000136695",1
"ENSG00000136689","ENSG00000136689",1
"ENSG00000136688","ENSG00000136688",1
"ENSG00000136630","ENSG00000136630",1
"ENSG00000136560","ENSG00000136560",1
"ENSG00000136244","ENSG00000136244",1
"ENSG00000136167","ENSG00000136167",1
"ENSG00000136040","ENSG00000136040",1
"ENSG00000135960","ENSG00000135960",1
"ENSG00000135636","ENSG00000135636",1
"ENSG00000135604","ENSG00000135604",1
"ENSG00000135424","ENSG00000135424",1
"ENSG00000134986","ENSG00000134986",1
"ENSG00000134812","ENSG00000134812",1
"ENSG00000134802","ENSG00000134802",1
"ENSG00000134762","ENSG00000134762",1
"ENSG00000134757","ENSG00000134757",1
"ENSG00000134755","ENSG00000134755",1
"ENSG00000134489","ENSG00000134489",1
"ENSG00000134070","ENSG00000134070",1
"ENSG00000133800","ENSG00000133800",1
"ENSG00000133048","ENSG00000133048",1
"ENSG00000132965","ENSG00000132965",1
"ENSG00000132334","ENSG00000132334",1
"ENSG00000131669","ENSG00000131669",1
"ENSG00000131080","ENSG00000131080",1
"ENSG00000131042","ENSG00000131042",1
"ENSG00000130830","ENSG00000130830",1
"ENSG00000130755","ENSG00000130755",1
"ENSG00000130508","ENSG00000130508",1
"ENSG00000130385","ENSG00000130385",1
"ENSG00000129455","ENSG00000129455",1
"ENSG00000129450","ENSG00000129450",1
"ENSG00000128918","ENSG00000128918",1
"ENSG00000128512","ENSG00000128512",1
"ENSG00000128383","ENSG00000128383",1
"ENSG00000128340","ENSG00000128340",1
"ENSG00000128271","ENSG00000128271",1
"ENSG00000128016","ENSG00000128016",1
"ENSG00000127507","ENSG00000127507",1
"ENSG00000126860","ENSG00000126860",1
"ENSG00000126549","ENSG00000126549",1
"ENSG00000126262","ENSG00000126262",1
"ENSG00000126251","ENSG00000126251",1
"ENSG00000126231","ENSG00000126231",1
"ENSG00000125900","ENSG00000125900",1
"ENSG00000125845","ENSG00000125845",1
"ENSG00000125810","ENSG00000125810",1
"ENSG00000125735","ENSG00000125735",1
"ENSG00000125538","ENSG00000125538",1
"ENSG00000125462","ENSG00000125462",1
"ENSG00000125430","ENSG00000125430",1
"ENSG00000124882","ENSG00000124882",1
"ENSG00000124772","ENSG00000124772",1
"ENSG00000124731","ENSG00000124731",1
"ENSG00000124249","ENSG00000124249",1
"ENSG00000124134","ENSG00000124134",1
"ENSG00000123689","ENSG00000123689",1
"ENSG00000123610","ENSG00000123610",1
"ENSG00000123405","ENSG00000123405",1
"ENSG00000122862","ENSG00000122862",1
"ENSG00000122861","ENSG00000122861",1
"ENSG00000122679","ENSG00000122679",1
"ENSG00000122641","ENSG00000122641",1
"ENSG00000121966","ENSG00000121966",1
"ENSG00000121853","ENSG00000121853",1
"ENSG00000121797","ENSG00000121797",1
"ENSG00000121440","ENSG00000121440",1
"ENSG00000120949","ENSG00000120949",1
"ENSG00000120738","ENSG00000120738",1
"ENSG00000119535","ENSG00000119535",1
"ENSG00000119508","ENSG00000119508",1
"ENSG00000118785","ENSG00000118785",1
"ENSG00000118503","ENSG00000118503",1
"ENSG00000118113","ENSG00000118113",1
"ENSG00000117983","ENSG00000117983",1
"ENSG00000117594","ENSG00000117594",1
"ENSG00000117507","ENSG00000117507",1
"ENSG00000117115","ENSG00000117115",1
"ENSG00000117091","ENSG00000117091",1
"ENSG00000116741","ENSG00000116741",1
"ENSG00000116701","ENSG00000116701",1
"ENSG00000116679","ENSG00000116679",1
"ENSG00000116039","ENSG00000116039",1
"ENSG00000116035","ENSG00000116035",1
"ENSG00000115956","ENSG00000115956",1
"ENSG00000115828","ENSG00000115828",1
"ENSG00000115607","ENSG00000115607",1
"ENSG00000115604","ENSG00000115604",1
"ENSG00000115602","ENSG00000115602",1
"ENSG00000115594","ENSG00000115594",1
"ENSG00000115590","ENSG00000115590",1
"ENSG00000115353","ENSG00000115353",1
"ENSG00000115271","ENSG00000115271",1
"ENSG00000115165","ENSG00000115165",1
"ENSG00000115009","ENSG00000115009",1
"ENSG00000115008","ENSG00000115008",1
"ENSG00000113916","ENSG00000113916",1
"ENSG00000113763","ENSG00000113763",1
"ENSG00000113749","ENSG00000113749",1
"ENSG00000113368","ENSG00000113368",1
"ENSG00000113361","ENSG00000113361",1
"ENSG00000113302","ENSG00000113302",1
"ENSG00000113070","ENSG00000113070",1
"ENSG00000112394","ENSG00000112394",1
"ENSG00000112299","ENSG00000112299",1
"ENSG00000112290","ENSG00000112290",1
"ENSG00000112195","ENSG00000112195",1
"ENSG00000112149","ENSG00000112149",1
"ENSG00000112137","ENSG00000112137",1
"ENSG00000112096","ENSG00000112096",1
"ENSG00000111913","ENSG00000111913",1
"ENSG00000111859","ENSG00000111859",1
"ENSG00000111052","ENSG00000111052",1
"ENSG00000110675","ENSG00000110675",1
"ENSG00000110203","ENSG00000110203",1
"ENSG00000109906","ENSG00000109906",1
"ENSG00000109674","ENSG00000109674",1
"ENSG00000109610","ENSG00000109610",1
"ENSG00000109321","ENSG00000109321",1
"ENSG00000109205","ENSG00000109205",1
"ENSG00000109193","ENSG00000109193",1
"ENSG00000109163","ENSG00000109163",1
"ENSG00000108691","ENSG00000108691",1
"ENSG00000108405","ENSG00000108405",1
"ENSG00000108179","ENSG00000108179",1
"ENSG00000108176","ENSG00000108176",1
"ENSG00000106952","ENSG00000106952",1
"ENSG00000105974","ENSG00000105974",1
"ENSG00000105967","ENSG00000105967",1
"ENSG00000105835","ENSG00000105835",1
"ENSG00000105711","ENSG00000105711",1
"ENSG00000105707","ENSG00000105707",1
"ENSG00000105696","ENSG00000105696",1
"ENSG00000105501","ENSG00000105501",1
"ENSG00000105371","ENSG00000105371",1
"ENSG00000105352","ENSG00000105352",1
"ENSG00000105246","ENSG00000105246",1
"ENSG00000105245","ENSG00000105245",1
"ENSG00000104974","ENSG00000104974",1
"ENSG00000104804","ENSG00000104804",1
"ENSG00000104419","ENSG00000104419",1
"ENSG00000104415","ENSG00000104415",1
"ENSG00000103569","ENSG00000103569",1
"ENSG00000103313","ENSG00000103313",1
"ENSG00000103257","ENSG00000103257",1
"ENSG00000102837","ENSG00000102837",1
"ENSG00000102794","ENSG00000102794",1
"ENSG00000102755","ENSG00000102755",1
"ENSG00000102466","ENSG00000102466",1
