"","Inflammatory.Macrophages","HOPX.high.Squamous.Cells","Basal.Cells","AZGP1.SCGB3A1.LTF.high.Goblet.Cells","Interferon.Responsive.Secretory.Cells","ITGAX.high.Macrophages","Interferon.Responsive.Cytotoxic.CD8.T.Cells","VEGFA.high.Squamous.Cells","Interferon.Responsive.Ciliated.Cells"
"ENSG00000102837",0.043898650203002,0.249505000355452,0.0121663859428949,0.130294671033432,0.154779932898551,0.149708339825943,0.585661784564351,0.0289353740465023,0.137851665119629
"ENSG00000102854",0.341814628423492,0.044164728660072,0.410458462585499,0.509717212840556,0.042040065749582,0.211150153517852,0.570320126228912,0.260136952941552,0.0319627993280175
"ENSG00000102858",0.341814628423491,0.97864147885784,0.93346771133158,0.233655796536957,0.894187401026699,0.733435494001722,0.0483518642946536,0.955621617773108,0.852539072542522
"ENSG00000102870",0.10458860159452,0.044164728660072,0.0309503133810332,0.435116132967087,0.03144603403279,0.0423913533632892,0.893458705879011,0.0196480288158036,0.00975953595991691
"ENSG00000102871",0.0861917047002034,0.0988132310793053,0.0221388695011191,0.453260774537193,0.0241781558220748,0.00025552698739294,0.935974749691415,0.0173639320276314,0.000806674152164899
"ENSG00000102878",0.233655796536957,0.185448415777841,0.0380369246819263,0.326087402946485,0.098083261364148,0.0444240278542042,0.279960573486871,0.0248463444406556,0.0352869812200623
"ENSG00000102879",0.00435837625999598,0.0150915982722563,0.00632791500737073,0.11676456370084,0.00707425031037907,0.0366809764940416,0.0575290792418909,0.00632791500737073,0.0766523333397826
"ENSG00000102882",0.727552668351942,0.893458705879011,0.780352335624235,0.179847045399238,0.862673046727988,0.935068184042559,0.0402350225156885,0.801919446588116,0.501535667604937
"ENSG00000102886",0.374432587815277,0.279960573486871,0.0309503133810332,0.108550937751027,0.154418394124663,0.131563946686948,0.155842955629683,0.0506712879011351,0.501535667604937
"ENSG00000102890",0.462462370038952,0.335615441939357,0.234526293394319,0.694830743333518,0.361366375598003,0.163544459641922,0.747264597168345,0.177197391345227,0.298089220903039
"ENSG00000102893",0.738554264845776,0.830184743518939,0.613855791268312,0.953859142323981,0.63956242608364,0.272698101231711,0.893458705879011,0.67484598838852,0.689309020586362
"ENSG00000102897",0.760688199278719,0.893458705879011,0.554987088996684,0.816700522795399,0.936414021329089,0.286093457569867,0.479951494885688,0.498526210519246,0.957685241021619
"ENSG00000102898",0.0932706859526028,0.266911027331621,0.222294231865747,0.862084053251338,0.116339458861796,0.0349032305171176,0.957295539966406,0.198979962224475,0.0127995980688584
"ENSG00000102900",0.174385191716357,0.497492059936935,0.0776455228941631,0.727552668351942,0.245393296645519,0.0140087904038705,0.830184743518939,0.0906863459869455,0.0709517344763754
"ENSG00000102901",0.185411949262716,0.706636631932547,0.0776455228941631,0.417323347768521,0.361366375598003,0.028392112890164,0.497492059936935,0.105094079748197,0.0889534181359628
"ENSG00000102904",0.00209803967860424,0.091991920043484,0.0024831964701773,0.0587444742113934,0.0364754244037681,0.00534071585154928,0.129372166165112,0.00158674281744199,0.00167697389645238
"ENSG00000102908",0.00209803967860425,0.011623377090113,0.0309503133810332,0.233655796536957,0.0043229900186627,0.111355691411342,0.137851665119629,0.0277802600707998,0.018565033381595
"ENSG00000102910",0.529178190201111,0.935974749691415,0.427429867987261,0.805428032149335,0.649280125956287,0.111355691411342,0.515307485611686,0.51706246955549,0.355028439701507
"ENSG00000102921",0.00435837625999598,0.113428868455796,0.0461806329345658,0.0323416186575761,0.0596956423215482,0.0404239810592009,0.00755670209649721,0.0461806329345658,0.0766523333397826
"ENSG00000102934",0.0360076626947772,0.412687797958505,0.0506712879011351,0.27417930076692,0.154418394124663,0.0169471275309419,0.155842955629683,0.0659200550448311,0.0164709788365144
"ENSG00000102962",0.749044838934853,0.636438345838235,0.344834814235215,0.0336040338183025,0.717992883382829,0.33832038089364,0.217086059072085,0.344834814235215,0.841760251396407
"ENSG00000102967",0.288506282861372,0.893458705879011,0.0554526120699673,0.191080090137452,0.509369688809352,0.015922828676132,0.570320126228912,0.0659200550448311,0.0655430526010185
"ENSG00000102970",0.0178435557934578,0.129372166165112,0.00534044344098426,0.0969492482807169,0.0674433573167784,0.000670307762136808,0.380889759521277,0.00632791500737075,0.0655430526010185
"ENSG00000102974",0.839337385549216,0.293358592377608,0.462351459849345,0.651926394353146,0.331890064580611,0.838442639487184,0.851192958941081,0.51706246955549,0.72928477951978
"ENSG00000102977",0.508727036877591,0.37199749115704,0.0708360662152694,0.959530393526189,0.209261466343748,0.0841559052512752,0.60738144701413,0.0932712671738922,0.163815945394853
"ENSG00000102978",0.471748660503551,0.445725659891341,0.0554526120699673,0.828004273108697,0.257754954810169,0.050924050494765,0.706636631932547,0.0776455228941631,0.189943724965427
"ENSG00000102981",0.0360076626947772,0.121232469890214,0.0248463444406556,0.67326931590858,0.0330647072517203,0.00682909518216773,0.686570584150372,0.0343660669639319,0.00975953595991691
"ENSG00000102984",0.133351228243205,0.150161599176084,0.170898081150049,0.262529461779155,0.139934377894466,0.145964544913122,0.444652207625084,0.107974496573763,0.194088554513999
"ENSG00000102996",0.62035074495474,0.872288363084034,0.120914016593328,0.00573957460290556,0.989393352540606,0.140257189091966,0.412687797958505,0.105094079748197,0.669578645642079
"ENSG00000103005",0.0341402461651596,0.551730130459995,0.0839981514732227,0.00262286222198027,0.384324357850578,0.0509240504947649,0.011623377090113,0.0716218234693981,0.125204407138495
"ENSG00000103018",0.519409044953238,0.767803987378345,0.695594194289824,0.907845128118603,0.946997571455613,0.127348968234888,0.957295539966406,0.71653145576506,0.466922366982016
"ENSG00000103021",0.0109762864603785,0.0854881741944781,0.0248463444406556,0.25345467576159,0.0364754244037681,0.00129644208036597,0.396630800290556,0.0277802600707999,0.0426455698053267
"ENSG00000103024",0.0420356161494015,0.241865561477893,0.00447135932966232,0.0379451723578648,0.098083261364148,1.73015805368936e-05,0.165360193655726,0.00447135932966232,0.023313039833186
"ENSG00000103034",0.260260348119105,0.0792964878717761,0.427429867987261,0.599611590374597,0.0674433573167783,0.84910283390634,0.396630800290556,0.393822814691561,0.24655957577897
"ENSG00000103035",0.185411949262716,0.254212113956085,0.287266018557274,0.214787494969753,0.168644193337254,0.272698101231711,0.129372166165112,0.247140923008748,0.222868350133521
"ENSG00000103037",0.0399540651631927,0.396630800290556,0.0506712879011351,0.326087402946485,0.173559069899397,0.00309634680927987,0.380889759521277,0.0554526120699673,0.0145520519537277
"ENSG00000103042",0.134366008418765,0.196022378620094,0.060532874674575,0.0731216379601429,0.0818123480865214,0.0772375602175701,0.155842955629683,0.0776455228941633,0.150901499292486
"ENSG00000103043",0.0827895649435481,0.0988132310793053,0.0380369246819263,0.558936040879458,0.0622072954105431,0.0269088063303955,0.935974749691415,0.0309503133810332,0.0145520519537277
"ENSG00000103044",0.0178435557934578,0.0483518642946537,0.000274871285233825,0.0243337975387068,0.03144603403279,0.0486893716886169,0.206950859253418,0.000725215027603394,0.0766523333397826
"ENSG00000103047",0.509717212840556,0.445725659891341,0.823611353266703,0.816700522795399,0.629895298696935,0.381718652938771,0.935974749691415,0.823611353266703,1
"ENSG00000103051",0.0960514491118688,0.37199749115704,0.192268232946088,0.705043921148604,0.220565364304537,0.0128134086857072,0.685887295018903,0.170898081150049,0.0481666320952633
"ENSG00000103056",0.0420356161494015,0.121232469890214,7.7415925241864e-05,0.0118142295481725,0.0622072954105431,0.000670307762136808,0.196022378620094,7.7415925241864e-05,0.0426455698053267
"ENSG00000103061",0.523315289643834,0.967893129723632,0.239622380964938,0.328816194217759,0.70292473250901,0.0923896268982824,0.903850224336674,0.245974384033717,0.149848557480442
"ENSG00000103064",0.00741835750136525,0.32118925813426,0.0506712879011351,0.288506282861372,0.140965242606661,0.00253440781524403,0.229872665269097,0.060532874674575,0.0288645989570019
"ENSG00000103066",0.220973355945717,0.570320126228912,0.44473001942767,0.760688199278719,0.968186220907239,0.0932731104971999,0.747264597168345,0.613855791268312,0.179664876580011
"ENSG00000103067",0.919329824440966,0.185448415777841,0.554987088996684,0.435116132967087,0.361366375598003,0.859785761362479,1,0.498526210519246,0.957685241021619
"ENSG00000103089",0.71659703936098,0.914691642648627,0.593982459562779,0.727552668351942,0.915276138549756,0.414010829573322,0.380889759521277,0.427429867987261,0.5926152128455
"ENSG00000103091",0.548943062292417,0.747264597168345,0.361584555686091,0.500103997909273,0.852205971286359,0.0932731104971999,0.515307485611686,0.410458462585499,0.284692740955887
"ENSG00000103111",0.579136009707085,0.914691642648627,0.535885937797868,0.143763166452777,0.820938834522775,0.881213437314719,0.013275877464573,0.51706246955549,0.831716405381337
"ENSG00000103121",0.158615526447876,0.747264597168345,0.393822814691562,0.873493762145745,0.545367425156373,0.0631563503643533,0.830184743518939,0.393822814691562,0.271637540993823
"ENSG00000103126",0.805428032149335,0.533389658788904,0.44473001942767,0.727552668351943,0.554525230343538,0.32841095603878,0.229872665269097,0.410458462585499,0.370083122282068
"ENSG00000103145",0.25345467576159,0.396630800290556,0.737645367690826,0.453260774537193,0.257754954810169,0.140257189091966,0.551730130459995,0.593982459562779,0.0259841339187655
"ENSG00000103148",0.191080090137452,0.380889759521277,0.0343660669639319,0.539023316116247,0.17856077880913,0.00253440781524403,0.893458705879011,0.0309503133810332,0.018565033381595
"ENSG00000103150",0.11676456370084,0.396630800290556,0.273512710489655,0.965387412955317,0.216015786526009,0.0605655594096228,0.97864147885784,0.315894065081302,0.150901499292486
"ENSG00000103152",0.74960004264657,0.462693557644972,0.11282494882899,0.771816916650639,0.264066048723956,0.0191360817750216,0.515307485611686,0.129365895354324,0.271637540993823
"ENSG00000103154",0.0464217128632455,0.321189258134261,0.222294231865747,0.100721624291111,0.183649498353882,0.0486893716886169,0.0192482792791142,0.177197391345227,0.0655430526010185
"ENSG00000103160",0.357931572468537,0.957295539966406,0.156937829024471,0.202726649779675,0.708576497974754,0.0191360817750216,0.726871690939348,0.187897572172078,0.450036576888829
"ENSG00000103168",0.288506282861372,0.196022378620094,0.138184755351183,0.705689147131491,0.173559069899397,0.135866542907652,0.767803987378345,0.0977163661397236,0.125204407138495
"ENSG00000103174",0.475387363605836,0.419732536830346,0.758387613565562,0.90763574183349,0.367794065635848,0.512764360708054,0.967893129723632,0.715908135219186,0.527239748142483
"ENSG00000103175",0.0258084727576041,0.0365548213907564,5.5377277918623e-06,0.0487287262108179,0.0116965672688233,0.00228380746702254,0.307102493519774,2.52566716265931e-05,0.0319627993280175
"ENSG00000103184",0.0969492482807168,0.462693557644972,0.00371142682047811,0.00435837625999598,0.290173575781186,0.00309634680927987,0.137851665119629,0.00534044344098426,0.189943724965427
"ENSG00000103187",0.0146058389051509,0.266911027331621,0.00447135932966232,0.00165587281703185,0.159074097046929,0.0114567316577406,0.0026567613158668,0.00447135932966232,0.109737232241656
"ENSG00000103194",0.805428032149335,0.830184743518939,0.51706246955549,0.805428032149335,0.728687504011136,0.272698101231711,0.241865561477893,0.498526210519246,0.555445442105586
"ENSG00000103196",0.0146058389051509,0.0575290792418911,0.000725215027603394,0.0229198408015497,0.0283769179848306,0.00534071585154928,0.155842955629683,0.000725215027603394,0.0655430526010185
"ENSG00000103197",0.519409044953238,0.129372166165112,0.105094079748197,0.873493762145745,0.112525831201227,0.107571426039821,0.429054848700468,0.0776455228941631,0.102491539790964
"ENSG00000103199",0.281291965102099,0.129372166165112,0.0716218234693982,0.738554264845776,0.0674433573167784,0.0315298820793932,0.551730130459995,0.0506712879011351,0.0127995980688584
"ENSG00000103202",0.352711593331109,0.0477048806339637,0.227206447252842,0.494316772413402,0.0122066204130659,0.104781366592553,0.6959183420768,0.221142735130299,0.0216365784766987
"ENSG00000103222",0.509717212840556,0.105957274652947,0.187897572172078,0.684023561403914,0.0980832613641481,0.603052441135044,0.914691642648627,0.187897572172078,0.211545010342096
"ENSG00000103226",0.480088793988073,0.626699093575312,0.479255502846027,0.416219406578996,0.692931979169459,0.934920376815085,0.808847836726944,0.497520154341404,0.862673046727988
"ENSG00000103227",0.0642410915032261,0.307102493519774,0.0221388695011191,0.196851618793821,0.145364283163527,9.21830333322146e-05,0.515307485611686,0.0173639320276314,0.00975953595991691
"ENSG00000103245",0.208705261275909,0.497492059936935,0.0309503133810332,0.295821854256772,0.303741235439923,0.022787737929287,0.893458705879011,0.0309503133810332,0.0655430526010185
"ENSG00000103248",0.0178435557934578,0.266911027331621,0.0506712879011351,0.318371544517328,0.136651082823611,0.00925970582255574,0.380889759521277,0.0554526120699673,0.0352869812200623
"ENSG00000103249",0.0190284748106836,0.137851665119629,0.198979962224475,0.490570675311657,0.0980832613641481,0.0605655594096228,0.497492059936935,0.177197391345227,0.117306803014238
"ENSG00000103253",0.0464217128632456,0.121232469890214,0.000123374455623076,0.0118142295481725,0.0622072954105431,0.000361563262512441,0.206950859253419,4.58643824438165e-05,0.0319627993280175
"ENSG00000103254",0.519409044953238,0.335615441939357,0.0461806329345658,0.760688199278719,0.188825381248519,0.0215198867518156,0.809275856813226,0.0419721079880243,0.133433838256829
"ENSG00000103257",0.00943091273763561,0.365470183682198,0.0173639320276314,0.00234954644478054,0.173559069899397,0.00797693928299653,0.0170794344247979,0.0221388695011191,0.0388452536203533
"ENSG00000103260",0.121017214059834,0.0575290792418909,0.00371142682047811,0.0896851201512627,0.0481666320952633,0.00410606882255764,0.62749486595089,0.00158674281744199,0.0889534181359628
"ENSG00000103264",0.015633639680252,0.091991920043484,0.0554526120699673,0.27417930076692,0.0440185276355092,0.0299321007383414,0.241865561477893,0.0380369246819263,0.00311042831038585
"ENSG00000103266",0.609948988666334,0.121232469890214,0.0839981514732227,0.873493762145745,0.0818123480865214,0.0580478604273298,0.515307485611686,0.0659200550448311,0.0826509573441751
"ENSG00000103269",0.227262812594095,0.445725659891341,0.0380369246819263,0.303238242930637,0.204877151119172,0.0191360817750216,0.165360193655726,0.0554526120699673,0.14199852020632
"ENSG00000103274",0.662569701911833,0.429054848700468,0.462351459849345,0.609948988666334,0.465874398552992,0.723128012702154,0.165360193655726,0.462351459849345,0.630685214642536
"ENSG00000103275",0.38282520412604,0.608212031580995,0.498526210519246,0.694830743333518,0.440623958824401,0.127348968234888,0.412687797958505,0.393822814691562,0.0510032607069508
"ENSG00000103313",0.00943091273763561,0.365470183682198,0.00447135932966232,0.00128744133511349,0.216015786526008,0.00534071585154928,0.00755670209649721,0.00632791500737073,0.117306803014238
"ENSG00000103316",0.599611590374597,0.445725659891341,0.105094079748197,0.519409044953238,0.407993025415916,0.430637609275208,0.726871690939348,0.120914016593328,0.630685214642536
"ENSG00000103319",0.0535767159522696,0.497492059936935,0.0100957118828225,0.00626433624710575,0.3176478222527,0.00309634680927987,0.155842955629683,0.013376145945041,0.150901499292486
"ENSG00000103326",0.630815293997745,0.589150557249191,0.845414621744262,0.191080090137452,0.820938834522775,0.806614268677217,0.196022378620094,0.955621617773108,0.873446577523315
"ENSG00000103335",0.169026165503217,0.350377178579973,0.0506712879011351,0.0731216379601429,0.154418394124663,0.0742681702370748,0.279960573486871,0.0839981514732227,0.200570217034051
"ENSG00000103342",0.318371544517328,0.196022378620094,0.287266018557274,0.179847045399238,0.204877151119172,0.913485416831837,0.155842955629683,0.301394197046233,0.385456969691365
"ENSG00000103343",0.38282520412604,0.914691642648627,0.11282494882899,0.318371544517328,0.63956242608364,0.0404239810592009,0.957295539966406,0.147374314493133,0.24655957577897
"ENSG00000103351",0.0190284748106836,0.279960573486871,0.00744320106343547,0.0379451723578648,0.128275872801152,1.73015805368936e-05,0.146674286777004,0.00744320106343547,0.023313039833186
"ENSG00000103353",0.310754976066712,0.196022378620094,0.222294231865747,0.548943062292417,0.0758416087639215,0.115225032359961,0.767803987378345,0.247140923008748,0.0889534181359628
"ENSG00000103356",0.0146058389051509,0.279960573486871,0.0277802600707999,0.27417930076692,0.0913410454299228,0.0106864792440188,0.155842955629683,0.0419721079880243,0.00975953595991691
"ENSG00000103363",0.153563290655135,0.241865561477893,0.0906863459869455,0.705689147131491,0.159074097046929,0.086618135888806,0.830184743518939,0.0839981514732227,0.0766523333397825
"ENSG00000103365",0.121017214059834,0.706636631932547,0.0839981514732227,0.326087402946485,0.361366375598003,0.0106864792440188,0.479951494885688,0.105094079748197,0.0510032607069508
"ENSG00000103375",0.0819193239170674,0.807106483894815,0.198947192204312,0.227812827109005,0.946385560935598,0.0855527035697404,0.483527890198559,0.198947192204312,0.0878198384464238
"ENSG00000103381",0.153563290655135,0.165360193655726,0.260136952941553,0.705689147131491,0.101573236636186,0.096723137720756,0.589150557249191,0.198979962224475,0.0889534181359628
"ENSG00000103404",0.303238242930636,0.935974749691415,0.301394197046233,0.481118490845223,0.649280125956287,0.0331865605427276,0.412687797958505,0.345993661494477,0.169732604926812
"ENSG00000103415",0.641341047431523,0.608212031580995,0.613855791268312,0.558936040879458,0.649280125956287,0.482360333939093,0.307102493519774,0.593982459562779,0.537220935211323
"ENSG00000103423",0.303238242930636,0.350377178579973,0.129365895354324,0.884925141850393,0.168644193337254,0.0331865605427276,0.957295539966406,0.156937829024471,0.189943724965427
"ENSG00000103429",0.391311467247695,0.412687797958505,0.498526210519246,0.417323347768521,0.448968126155451,0.764589919901501,0.335615441939357,0.498526210519246,0.555445442105586
"ENSG00000103460",0.227262812594095,0.686570584150372,0.105094079748197,0.0487287262108179,0.563744232908762,0.123221149568655,0.137851665119629,0.138184755351183,0.709214625773305
"ENSG00000103472",0.180941481187402,0.345715433653621,0.000566964310894566,0.0761822057406759,0.200310207690416,0.00830619345736216,0.547990789271205,0.00166619828357471,0.185448415777841
"ENSG00000103479",0.27417930076692,0.666684498280762,0.911356092610019,0.942338803062795,0.779617362063818,0.956690258715585,0.914691642648627,1,0.630685214642536
"ENSG00000103485",0.248922614356652,0.387590466304167,0.186781910176565,0.833292535374638,0.26608104143598,0.114264107802234,0.569424285063871,0.160786168440141,0.0729685753990673
"ENSG00000103489",0.00323963598903989,0.0101252232677546,0.0554526120699673,0.281291965102099,0.00329226424858234,0.123221149568655,0.0792964878717761,0.0506712879011351,0.0319627993280174
"ENSG00000103490",0.738554264845776,0.412687797958505,0.633965058836215,0.453260774537193,0.303741235439923,0.299846068599554,0.146674286777004,0.51706246955549,0.0955652183531543
"ENSG00000103494",0.227262812594095,0.608212031580995,0.105094079748197,0.153563290655135,0.400025625940467,0.00410606882255764,0.307102493519774,0.105094079748197,0.234540067095194
"ENSG00000103495",0.509717212840556,0.218234287814153,0.554987088996684,0.326087402946485,0.221716410534838,0.764589919901501,0.155842955629683,0.554987088996684,0.669578645642079
"ENSG00000103496",0.0464217128632455,0.206950859253419,0.0977163661397236,0.0341402461651596,0.163815945394852,0.0899050095281167,0.00877258597905236,0.0716218234693981,0.211545010342096
"ENSG00000103502",0.793728057883589,0.364322910031716,0.889049659969338,0.155013201809545,0.375452410701549,0.913288759532193,0.461640329206541,0.911154627870426,0.708576497974754
"ENSG00000103507",0.11676456370084,0.767803987378345,0.287266018557274,0.0306104628392702,0.63956242608364,0.299846068599554,0.000837942175778873,0.301394197046233,0.611542384851236
"ENSG00000103510",0.641341047431523,0.608212031580995,0.593982459562779,0.0671154670199584,0.698582435349376,0.652207797497091,0.044164728660072,0.593982459562779,0.831716405381337
"ENSG00000103512",0.169026165503217,0.851192958941081,0.393822814691562,0.288506282861372,0.852205971286359,0.183793489208214,0.206950859253419,0.427429867987261,0.311824313900386
"ENSG00000103522",0.088816191275023,0.532434725908214,0.593126859134018,0.799355573972593,0.499530585000022,0.748414088247906,0.0477048806339637,0.554066138163333,0.339135921562962
"ENSG00000103528",0.00682348342697732,0.137851665119629,0.000274871285233825,0.00626433624710575,0.0849115276042282,0.00228380746702254,0.113428868455796,0.000274871285233825,0.0604198962156484
"ENSG00000103534",0.11676456370084,0.196022378620094,0.129365895354324,0.641341047431523,0.098083261364148,0.0299321007383414,0.97864147885784,0.105094079748197,0.00845472888506159
"ENSG00000103540",0.100721624291111,0.479951494885688,0.0380369246819263,0.00682348342697732,0.376591859269915,0.0315298820793932,0.0625339131400845,0.0419721079880243,0.355028439701507
"ENSG00000103544",0.349824725365261,0.747264597168345,0.166878085110799,0.828004273108697,0.416037315053588,0.0631563503643533,0.706636631932547,0.210445401571026,0.211545010342096
"ENSG00000103549",0.100721624291111,0.62749486595089,0.574356019094198,0.357931572468537,0.527239748142483,0.216895192817181,0.412687797958505,0.51706246955549,0.311824313900386
"ENSG00000103550",0.93082837253222,0.380889759521277,0.613855791268312,0.391311467247695,0.573023323688132,0.46481956071729,0.365470183682198,0.574356019094198,0.894426996905303
"ENSG00000103569",0.0136276053926542,0.396630800290556,0.00371142682047812,0.00209803967860424,0.233380125668916,0.00129644208036597,0.0269293105867051,0.00371142682047812,0.0709517344763754
"ENSG00000103591",0.0731216379601429,0.533389658788904,0.0554526120699673,0.326087402946485,0.251530641821595,0.00449122370709952,0.497492059936935,0.0659200550448311,0.0259841339187655
"ENSG00000103599",0.0794777983053789,0.32118925813426,0.0152766309171524,0.00573957460290556,0.251530641821595,0.0169471275309419,0.0625339131400845,0.0152766309171524,0.284692740955887
"ENSG00000103642",0.00395799992709832,0.00108563172448841,0.0152766309171525,0.399890515137018,7.58450509351965e-05,0.0315298820793932,0.185448415777841,0.0116524932267405,0.00975953595991691
"ENSG00000103647",0.0306104628392702,0.0678256527168171,0.000187705582562522,0.100721624291111,0.0241781558220748,0.00374589683788556,0.445725659891341,0.000123374455623076,0.00311042831038585
"ENSG00000103653",0.179847045399238,0.666684498280762,0.105094079748197,0.0080503107949131,0.483065408077625,0.0713761893339591,0.0528041488419849,0.105094079748197,0.355028439701507
"ENSG00000103657",0.662569701911833,0.914691642648627,0.345993661494477,0.490570675311657,0.779617362063818,0.46481956071729,0.608212031580995,0.393822814691562,0.669578645642079
"ENSG00000103671",0.662569701911833,0.872288363084034,0.574356019094198,0.782984361724339,0.883665268126761,0.0899050095281168,0.872288363084034,0.613855791268312,0.669578645642079
"ENSG00000103707",0.391311467247695,0.726871690939348,0.480286296340156,0.884925141850393,0.527239748142483,0.272698101231711,0.62749486595089,0.51706246955549,0.466922366982016
"ENSG00000103710",0.620350744954741,0.851192958941081,0.823611353266703,0.374432587815277,0.904724864301893,0.272698101231711,0.293358592377608,0.633965058836215,0.65003396549758
"ENSG00000103723",0.349824725365261,0.241865561477893,0.695594194289825,0.694830743333518,0.331890064580611,0.603052441135045,0.788478313421582,0.75892328414391,0.630685214642536
"ENSG00000103740",0.0464217128632456,0.218234287814153,0.0024831964701773,0.0399540651631927,0.0849115276042282,8.2398470586927e-06,0.229872665269097,0.00158674281744199,0.00529948717864386
"ENSG00000103769",0.548943062292417,1,0.361584555686091,0.794188687190575,0.688631137611947,0.0404239810592009,1,0.410458462585499,0.401144897960479
"ENSG00000103811",0.10458860159452,0.788478313421582,0.0716218234693982,0.267168652979192,0.407993025415916,0.0140087904038705,0.396630800290556,0.120914016593328,0.109737232241656
"ENSG00000103852",0.303238242930636,0.957295539966406,0.301394197046233,0.179847045399238,0.748953201612898,0.0802851646621229,0.266911027331621,0.345993661494477,0.611542384851237
"ENSG00000103855",0.558936040879458,0.365470183682198,0.51706246955549,0.0202685664056992,0.509369688809352,0.603052441135044,0.113428868455796,0.674845988388521,0.852539072542522
"ENSG00000103876",0.310754976066712,0.589150557249191,0.955621617773108,0.143763166452777,0.392135837715948,0.672236435112877,0.666684498280762,0.867315666270784,0.325894941012842
"ENSG00000103888",0.000854541368107858,0.0483518642946537,0.000537974564228267,0.076255474866733,0.0133444877241827,0.0114567316577406,0.218234287814153,0.00158674281744199,0.0127995980688584
"ENSG00000103932",0.174385191716357,0.479951494885688,0.120914016593328,0.828004273108697,0.233380125668916,0.00682909518216773,0.914691642648627,0.138184755351183,0.0655430526010185
"ENSG00000103942",0.0794777983053789,0.279960573486871,0.129365895354324,0.67326931590858,0.199439119366812,0.123221149568655,0.293358592377608,0.147374314493133,0.401144897960479
"ENSG00000103966",0.417323347768521,0.851192958941081,0.93346771133158,0.500103997909273,0.904724864301893,0.733435494001722,0.0402350225156885,0.889300767783292,0.749508596234148
"ENSG00000103978",0.548943062292417,0.893458705879011,0.427429867987261,0.233655796536957,0.936414021329089,0.189082563741075,0.321189258134261,0.480286296340156,0.894426996905303
"ENSG00000103994",0.399890515137018,0.97864147885784,0.166878085110799,0.0731216379601429,0.718611975240987,0.0331865605427276,0.254212113956085,0.187897572172078,0.417141437142531
"ENSG00000103995",0.357931572468537,0.767803987378345,0.613855791268312,0.349824725365261,0.957588816697064,0.397702447770845,0.206950859253419,0.654298985497069,0.72928477951978
"ENSG00000104043",0.727552668351942,0.113428868455796,0.823611353266703,0.158615526447877,0.140965242606661,0.967511952225545,0.321189258134261,0.93346771133158,0.222868350133521
"ENSG00000104044",0.794188687190575,0.206950859253419,0.593982459562779,0.71659703936098,0.257754954810169,0.536687380413918,0.830184743518939,0.654298985497069,0.72928477951978
"ENSG00000104047",0.262529461779155,0.914497709723548,0.197850651135346,0.0942076259424054,0.712959857576213,0.0734690902685837,0.240701536049597,0.239622380964938,0.58236137484065
"ENSG00000104055",0.181508214410233,0.0188641088609321,0.0017037292597215,0.0979187843224174,0.0106601131753061,0.0370275469242062,0.716110818170976,0.000906649761987276,0.0364754244037681
"ENSG00000104064",0.0360076626947772,0.011623377090113,0.138184755351183,0.569000837088401,0.00557458130156403,0.430637609275208,0.350377178579973,0.138184755351183,0.0352869812200622
"ENSG00000104067",0.233655796536957,0.0734110291707682,0.247140923008748,0.599611590374597,0.0946727398344337,0.967511952225545,0.479951494885688,0.273512710489655,0.340297614181904
"ENSG00000104081",0.260260348119105,0.165360193655726,0.138184755351183,0.426175240083245,0.145364283163527,0.140257189091966,0.570320126228912,0.105094079748197,0.385456969691365
"ENSG00000104093",0.609948988666333,0.429054848700468,0.801919446588116,0.208705261275908,0.384324357850578,0.989168462852478,0.570320126228912,0.867315666270784,0.325894941012842
"ENSG00000104112",0.0998097325409981,0.169160924621942,0.165794551560552,0.523315289643835,0.0779683996790617,0.33832038089364,0.0911135660677272,0.215175285494404,0.227504542026855
"ENSG00000104129",0.310754976066712,0.515307485611686,0.260136952941552,0.907845128118603,0.324727207069298,0.0532280492466433,0.97864147885784,0.287266018557274,0.271637540993823
"ENSG00000104131",0.727552668351942,0.497492059936935,0.654298985497069,0.529178190201111,0.59175724019608,0.593389004892071,0.726871690939348,0.695594194289825,0.709214625773305
